Timestamp,Forecast_Generation_MWh,Forecast_Lower_Bound_MWh,Forecast_Upper_Bound_MWh,Real_Generation(MWh)
2025-07-03 16:00:00,3421.6587426505635,0.0,8362.545425852022,5931.0
2025-07-03 17:00:00,6521.807390411768,1904.0760755743452,12056.625907419282,6850.0
2025-07-03 18:00:00,4043.207029083989,0.0,8873.965745305195,7336.0
2025-07-03 19:00:00,6701.268581604268,1574.1428397351694,11403.445018169,7934.0
2025-07-03 20:00:00,9678.353700350171,4829.355824163211,14480.612687113346,8785.0
2025-07-03 21:00:00,8105.919113152835,3163.032330479788,12914.948574441594,10039.0
2025-07-03 22:00:00,8640.792672917167,3951.311414457157,13642.871652381276,11108.0
2025-07-03 23:00:00,8805.735889922795,3744.954301168212,13620.497435557323,10727.0
2025-07-04 00:00:00,8660.84493595053,4167.704853413176,13427.043549571816,10504.0
2025-07-04 01:00:00,11058.449105304531,5969.844039927812,15717.687157897775,9352.0
2025-07-04 02:00:00,9976.31843114452,5059.452836803596,14820.445442097582,9370.0
2025-07-04 03:00:00,9124.419587185645,4463.3258875029705,13829.621231405614,9682.0
2025-07-04 04:00:00,8201.067913770068,3870.751158044973,13051.54063225981,9575.0
2025-07-04 05:00:00,7731.529077559273,2727.1587816220203,12388.4416871384,8550.0
2025-07-04 06:00:00,7425.731628648064,2583.6479366165186,12269.481789049634,7569.0
2025-07-04 07:00:00,6332.567572736332,1472.0373589441735,11110.46337180828,6541.0
2025-07-04 08:00:00,5306.645961960181,43.54797076838025,10283.190787862906,5386.0
2025-07-04 09:00:00,4464.904505005795,0.0,9594.069336122047,4601.0
2025-07-04 10:00:00,3806.215494213511,0.0,8579.208646575637,4306.0
2025-07-04 11:00:00,3216.759305445929,0.0,7996.007798830398,4031.0
2025-07-04 12:00:00,3352.641187526024,0.0,7862.661174020789,3670.0
2025-07-04 13:00:00,3289.149594596061,0.0,8087.983864102719,3326.0
2025-07-04 14:00:00,3189.858061896067,0.0,7939.579437452478,3089.0
2025-07-04 15:00:00,3386.677582890204,0.0,8400.634416829671,3068.0
2025-07-04 16:00:00,4015.0650113593183,0.0,8484.973429857375,3240.0
2025-07-04 17:00:00,4513.990578859152,0.0,9118.899546338733,3500.0
2025-07-04 18:00:00,4044.567913113389,0.0,9300.404042559652,4022.0
2025-07-04 19:00:00,3749.0335654771297,0.0,8325.10594339077,4997.0
2025-07-04 20:00:00,5065.132509214487,400.545017676716,10106.683944855518,6207.0
2025-07-04 21:00:00,5810.317993381766,921.3932177029718,10342.02318540177,7758.0
2025-07-04 22:00:00,7775.804382917495,2983.186743375514,12656.199348566466,7856.0
2025-07-04 23:00:00,9006.30777257702,4516.602388194143,13921.08611262199,7572.0
2025-07-05 00:00:00,7793.40791286757,2745.5137013814515,12793.067398786196,8129.0
2025-07-05 01:00:00,8378.849263105636,3392.405446103253,12831.925639846124,8273.0
2025-07-05 02:00:00,7600.473961175945,3014.923863108085,12269.94017640116,8186.0
2025-07-05 03:00:00,5788.195481515496,1135.4293346199036,10570.906134171546,8356.0
2025-07-05 04:00:00,5120.124069755845,400.1787240851199,9970.908689438298,7135.0
2025-07-05 05:00:00,5111.079716227878,0.0,9833.571022883403,6536.0
2025-07-05 06:00:00,5392.473343988382,618.4519848777917,10237.559974443158,6199.0
2025-07-05 07:00:00,4129.4692584577,0.0,9130.8322612869,5875.0
2025-07-05 08:00:00,3645.484550011188,0.0,8439.356870313186,5192.0
2025-07-05 09:00:00,3015.599253063961,0.0,7614.468229080719,3760.0
2025-07-05 10:00:00,2523.3479281979817,0.0,7072.924836704401,3426.0
2025-07-05 11:00:00,2513.2839122137366,0.0,7071.672721226216,2977.0
2025-07-05 12:00:00,3152.233579839298,0.0,8000.337844280325,2780.0
2025-07-05 13:00:00,2884.440554235435,0.0,7685.621274077075,2885.0
2025-07-05 14:00:00,4179.201692233497,0.0,9058.564008955347,3095.0
2025-07-05 15:00:00,3626.342894140541,0.0,8417.67302245018,3532.0
2025-07-05 16:00:00,3177.5174785768195,0.0,7899.993422342467,3961.0
2025-07-05 17:00:00,4087.952324066232,0.0,8874.03524945432,4916.0
2025-07-05 18:00:00,4398.067581376465,0.0,9313.507498156425,6498.0
2025-07-05 19:00:00,5565.811922104135,495.4441953133358,10378.190395006006,7267.0
2025-07-05 20:00:00,6376.090788618351,1302.8463161452387,11249.37998355792,8860.0
2025-07-05 21:00:00,5815.419038561234,977.902582370745,10554.28220278222,8842.0
2025-07-05 22:00:00,6353.625914450659,1763.5385024132393,10953.538007951116,9083.0
2025-07-05 23:00:00,5388.537909552909,566.6487699076343,10528.294575547368,9162.0
2025-07-06 00:00:00,4843.559720102413,88.9673358613629,9433.922217988877,8174.0
2025-07-06 01:00:00,5296.322758294881,256.4337083235252,10017.511107208553,7162.0
2025-07-06 02:00:00,5148.35395939019,309.4662791724021,10440.760136176432,6194.0
2025-07-06 03:00:00,4760.883195633264,0.0,9432.638326071636,5445.0
2025-07-06 04:00:00,4132.511819786469,0.0,9266.85647707689,5326.0
2025-07-06 05:00:00,3741.029937074206,0.0,8682.261121745563,5071.0
2025-07-06 06:00:00,3817.576658274045,0.0,8502.072006159358,4412.0
2025-07-06 07:00:00,3285.182380873636,0.0,8285.194748763737,3821.0
2025-07-06 08:00:00,3440.1148842624543,0.0,8071.023630527312,3069.0
2025-07-06 09:00:00,3183.5855335072765,0.0,7730.540643959065,2081.0
2025-07-06 10:00:00,2751.277200800944,0.0,7641.579570608744,1544.0
2025-07-06 11:00:00,2203.049198946541,0.0,6972.425412790143,1421.0
2025-07-06 12:00:00,2273.561882475779,0.0,7074.013883823659,1381.0
2025-07-06 13:00:00,2890.879462144331,0.0,7603.246979518868,1528.0
2025-07-06 14:00:00,3855.203978931064,0.0,8599.867490919134,1907.0
2025-07-06 15:00:00,5087.635413797292,188.07139933626308,9814.236761688438,2450.0
2025-07-06 16:00:00,5192.070417654691,426.2466244902598,9987.313251254516,3112.0
2025-07-06 17:00:00,5470.344022394789,379.96274932392936,10220.036140130482,3909.0
2025-07-06 18:00:00,5809.844922543162,857.2278875843286,10331.39323429104,5214.0
2025-07-06 19:00:00,5741.780439365557,906.0080266543928,10165.579290366224,6419.0
2025-07-06 20:00:00,4840.188548973257,0.0,9451.12489019224,7451.0
2025-07-06 21:00:00,4696.035236125846,0.0,9910.18851298654,7610.0
2025-07-06 22:00:00,5757.55827103819,1049.433344137319,10442.803657662897,7372.0
2025-07-06 23:00:00,5501.721644304584,565.098915163245,10055.590906810752,7008.0
2025-07-07 00:00:00,5535.444604558414,936.8551483398278,9989.71171879772,6918.0
2025-07-07 01:00:00,6846.347898487636,2328.144313265327,11480.776761627896,6513.0
2025-07-07 02:00:00,5594.583819602036,944.5723126917984,10162.98200414444,6220.0
2025-07-07 03:00:00,4666.7420186480085,0.0,9293.95672518107,6140.0
2025-07-07 04:00:00,5039.916418321994,260.8633900152916,9786.99495202806,5990.0
2025-07-07 05:00:00,4981.798394690034,5.953669979201679,10052.952854636986,5924.0
2025-07-07 06:00:00,4881.272162409786,98.7434395609292,9605.341069557018,5808.0
2025-07-07 07:00:00,4561.305131079342,0.0,9415.549409778208,5659.0
2025-07-07 08:00:00,4307.700294436057,0.0,9234.403064623291,5238.0
2025-07-07 09:00:00,3827.0050610318585,0.0,8778.306503954162,4885.0
2025-07-07 10:00:00,3339.206265433136,0.0,8066.238388388341,4475.0
2025-07-07 11:00:00,3014.826199331218,0.0,7766.000097854995,3934.0
2025-07-07 12:00:00,2720.486365729932,0.0,7402.268317806611,4346.0
2025-07-07 13:00:00,4183.853494700062,0.0,8746.636643090858,4990.0
2025-07-07 14:00:00,4885.295215881241,68.87981820933588,9412.686935592268,5902.0
2025-07-07 15:00:00,5503.884480889149,839.2748932251702,10186.39097954254,6816.0
2025-07-07 16:00:00,5922.637112376647,1093.2450724567589,10670.519996241695,6985.0
2025-07-07 17:00:00,5849.405819943253,1192.8850298797183,10439.356733678702,7517.0
2025-07-07 18:00:00,5582.391257818554,540.8536939051754,10410.902760414972,8242.0
2025-07-07 19:00:00,5521.3784024357765,833.3656463187803,10488.073388924911,10139.0
2025-07-07 20:00:00,7797.661605489942,2972.109991621665,12869.080511229286,11789.0
2025-07-07 21:00:00,7563.053864559181,2733.5009412158024,12469.631626142394,11842.0
2025-07-07 22:00:00,8249.047021698963,3506.476821659828,13174.266697927633,12361.0
2025-07-07 23:00:00,8785.571471330397,4071.116619747788,13804.80767656204,12773.0
2025-07-08 00:00:00,8144.035851747084,3342.7935855125293,12786.322278711596,12745.0
2025-07-08 01:00:00,7422.779952894287,2928.7163489782256,12009.395716305731,12573.0
2025-07-08 02:00:00,6981.152804909838,1925.1196411977064,11439.328878224822,12375.0
2025-07-08 03:00:00,6486.023837817655,1563.9696627497058,10929.4900119685,12069.0
2025-07-08 04:00:00,5920.445376181414,1074.2208188867571,10743.059906051849,11917.0
2025-07-08 05:00:00,5667.546607285309,1033.29859442104,10665.418468240474,11492.0
2025-07-08 06:00:00,5674.542899858351,852.2791879339035,10428.71175213894,10868.0
