MTU (CET/CEST),Area,Production Type,Generation(MW)
03/01/2025 23:00:00 - 03/01/2025 23:15:00,BZN|ES,Solar,56.0
03/01/2025 23:15:00 - 03/01/2025 23:30:00,BZN|ES,Solar,56.0
03/01/2025 23:30:00 - 03/01/2025 23:45:00,BZN|ES,Solar,56.0
03/01/2025 23:45:00 - 04/01/2025 00:00:00,BZN|ES,Solar,56.0
04/01/2025 00:00:00 - 04/01/2025 00:15:00,BZN|ES,Solar,56.0
04/01/2025 00:15:00 - 04/01/2025 00:30:00,BZN|ES,Solar,56.0
04/01/2025 00:30:00 - 04/01/2025 00:45:00,BZN|ES,Solar,56.0
04/01/2025 00:45:00 - 04/01/2025 01:00:00,BZN|ES,Solar,56.0
04/01/2025 01:00:00 - 04/01/2025 01:15:00,BZN|ES,Solar,56.0
04/01/2025 01:15:00 - 04/01/2025 01:30:00,BZN|ES,Solar,56.0
04/01/2025 01:30:00 - 04/01/2025 01:45:00,BZN|ES,Solar,56.0
04/01/2025 01:45:00 - 04/01/2025 02:00:00,BZN|ES,Solar,56.0
04/01/2025 02:00:00 - 04/01/2025 02:15:00,BZN|ES,Solar,56.0
04/01/2025 02:15:00 - 04/01/2025 02:30:00,BZN|ES,Solar,56.0
04/01/2025 02:30:00 - 04/01/2025 02:45:00,BZN|ES,Solar,56.0
04/01/2025 02:45:00 - 04/01/2025 03:00:00,BZN|ES,Solar,56.0
04/01/2025 03:00:00 - 04/01/2025 03:15:00,BZN|ES,Solar,56.0
04/01/2025 03:15:00 - 04/01/2025 03:30:00,BZN|ES,Solar,56.0
04/01/2025 03:30:00 - 04/01/2025 03:45:00,BZN|ES,Solar,56.0
04/01/2025 03:45:00 - 04/01/2025 04:00:00,BZN|ES,Solar,56.0
04/01/2025 04:00:00 - 04/01/2025 04:15:00,BZN|ES,Solar,56.0
04/01/2025 04:15:00 - 04/01/2025 04:30:00,BZN|ES,Solar,56.0
04/01/2025 04:30:00 - 04/01/2025 04:45:00,BZN|ES,Solar,56.0
04/01/2025 04:45:00 - 04/01/2025 05:00:00,BZN|ES,Solar,56.0
04/01/2025 05:00:00 - 04/01/2025 05:15:00,BZN|ES,Solar,56.0
04/01/2025 05:15:00 - 04/01/2025 05:30:00,BZN|ES,Solar,56.0
