MTU (CET/CEST),Area,Production Type,Generation(MW)
03/01/2025 13:15:00 - 03/01/2025 13:30:00,BZN|ES,Hydro Water Reservoir,1044.0
03/01/2025 13:30:00 - 03/01/2025 13:45:00,BZN|ES,Hydro Water Reservoir,1044.0
03/01/2025 13:45:00 - 03/01/2025 14:00:00,BZN|ES,Hydro Water Reservoir,1052.0
03/01/2025 14:00:00 - 03/01/2025 14:15:00,BZN|ES,Hydro Water Reservoir,1116.0
03/01/2025 14:15:00 - 03/01/2025 14:30:00,BZN|ES,Hydro Water Reservoir,1128.0
03/01/2025 14:30:00 - 03/01/2025 14:45:00,BZN|ES,Hydro Water Reservoir,1044.0
03/01/2025 14:45:00 - 03/01/2025 15:00:00,BZN|ES,Hydro Water Reservoir,1068.0
03/01/2025 15:00:00 - 03/01/2025 15:15:00,BZN|ES,Hydro Water Reservoir,1132.0
03/01/2025 15:15:00 - 03/01/2025 15:30:00,BZN|ES,Hydro Water Reservoir,956.0
03/01/2025 15:30:00 - 03/01/2025 15:45:00,BZN|ES,Hydro Water Reservoir,1120.0
03/01/2025 15:45:00 - 03/01/2025 16:00:00,BZN|ES,Hydro Water Reservoir,1112.0
03/01/2025 16:00:00 - 03/01/2025 16:15:00,BZN|ES,Hydro Water Reservoir,1012.0
03/01/2025 16:15:00 - 03/01/2025 16:30:00,BZN|ES,Hydro Water Reservoir,1344.0
03/01/2025 16:30:00 - 03/01/2025 16:45:00,BZN|ES,Hydro Water Reservoir,1656.0
03/01/2025 16:45:00 - 03/01/2025 17:00:00,BZN|ES,Hydro Water Reservoir,1772.0
03/01/2025 17:00:00 - 03/01/2025 17:15:00,BZN|ES,Hydro Water Reservoir,1720.0
03/01/2025 17:15:00 - 03/01/2025 17:30:00,BZN|ES,Hydro Water Reservoir,2048.0
03/01/2025 17:30:00 - 03/01/2025 17:45:00,BZN|ES,Hydro Water Reservoir,2588.0
03/01/2025 17:45:00 - 03/01/2025 18:00:00,BZN|ES,Hydro Water Reservoir,2936.0
03/01/2025 18:00:00 - 03/01/2025 18:15:00,BZN|ES,Hydro Water Reservoir,2980.0
03/01/2025 18:15:00 - 03/01/2025 18:30:00,BZN|ES,Hydro Water Reservoir,2980.0
03/01/2025 18:30:00 - 03/01/2025 18:45:00,BZN|ES,Hydro Water Reservoir,3236.0
