hourly__time,hourly__apparent_temperature,hourly__wind_speed_100m,hourly__wind_direction_100m,daily__weather_code
2025-05-25 06:00:00,12.0,10.3,84,Clear sky
2025-05-25 07:00:00,14.7,9.6,78,Clear sky
2025-05-25 08:00:00,17.9,5.1,86,Clear sky
2025-05-25 09:00:00,21.7,2.5,111,Clear sky
2025-05-25 10:00:00,25.7,0.9,37,Clear sky
2025-05-25 11:00:00,28.1,2.5,266,Clear sky
2025-05-25 12:00:00,29.1,7.0,260,Clear sky
2025-05-25 13:00:00,29.5,11.4,275,Clear sky
2025-05-25 14:00:00,29.0,15.9,279,Clear sky
2025-05-25 15:00:00,28.4,17.0,279,Clear sky
2025-05-25 16:00:00,27.4,15.8,287,Clear sky
2025-05-25 17:00:00,26.1,16.7,286,Clear sky
2025-05-25 18:00:00,25.6,18.4,266,Clear sky
2025-05-25 19:00:00,24.6,21.2,275,Clear sky
2025-05-25 20:00:00,23.1,16.6,291,Clear sky
2025-05-25 21:00:00,21.7,18.4,281,Clear sky
2025-05-25 22:00:00,20.4,18.5,283,Clear sky
2025-05-25 23:00:00,19.6,13.8,296,Clear sky
2025-05-26 00:00:00,19.2,4.5,331,Clear sky
2025-05-26 01:00:00,17.3,20.7,340,Clear sky
2025-05-26 02:00:00,16.7,17.3,358,Clear sky
2025-05-26 03:00:00,16.3,11.6,28,Clear sky
2025-05-26 04:00:00,15.1,8.2,40,Clear sky
2025-05-26 05:00:00,13.9,8.7,43,Clear sky
2025-05-26 06:00:00,15.5,12.2,52,Clear sky
2025-05-26 07:00:00,18.8,9.4,67,Clear sky
2025-05-26 08:00:00,21.3,6.2,78,Clear sky
2025-05-26 09:00:00,24.5,3.5,75,Clear sky
2025-05-26 10:00:00,28.3,0.8,135,Clear sky
2025-05-26 11:00:00,29.9,8.1,249,Clear sky
2025-05-26 12:00:00,30.4,15.0,260,Clear sky
2025-05-26 13:00:00,30.7,19.7,261,Overcast
2025-05-26 14:00:00,30.2,22.3,264,Mainly clear
2025-05-26 15:00:00,29.5,20.7,270,Mainly clear
2025-05-26 16:00:00,28.6,21.1,269,Overcast
2025-05-26 17:00:00,27.6,21.5,264,Overcast
2025-05-26 18:00:00,26.8,20.0,271,Overcast
2025-05-26 19:00:00,25.1,22.0,314,Overcast
2025-05-26 20:00:00,23.2,20.1,298,Overcast
2025-05-26 21:00:00,21.6,20.7,278,Overcast
2025-05-26 22:00:00,20.2,21.5,279,Overcast
2025-05-26 23:00:00,19.1,14.8,284,Clear sky
2025-05-27 00:00:00,18.7,6.0,29,Mainly clear
2025-05-27 01:00:00,17.1,16.8,10,Overcast
2025-05-27 02:00:00,17.2,23.0,29,Clear sky
2025-05-27 03:00:00,16.9,22.1,40,Clear sky
2025-05-27 04:00:00,16.5,12.6,66,Clear sky
2025-05-27 05:00:00,15.1,14.3,67,Clear sky
2025-05-27 06:00:00,16.4,13.8,51,Clear sky
2025-05-27 07:00:00,18.3,8.8,55,Clear sky
2025-05-27 08:00:00,20.3,9.4,64,Clear sky
2025-05-27 09:00:00,23.2,9.1,69,Clear sky
2025-05-27 10:00:00,26.9,7.6,85,Clear sky
2025-05-27 11:00:00,30.2,4.4,99,Clear sky
2025-05-27 12:00:00,32.2,4.0,252,Clear sky
2025-05-27 13:00:00,32.1,12.3,273,Clear sky
2025-05-27 14:00:00,32.0,13.9,287,Clear sky
2025-05-27 15:00:00,31.7,14.3,289,Clear sky
2025-05-27 16:00:00,30.9,14.7,285,Clear sky
2025-05-27 17:00:00,28.8,19.0,295,Clear sky
2025-05-27 18:00:00,27.7,18.6,304,Clear sky
2025-05-27 19:00:00,27.3,15.5,308,Clear sky
2025-05-27 20:00:00,24.1,17.7,318,Clear sky
2025-05-27 21:00:00,23.4,10.8,316,Clear sky
2025-05-27 22:00:00,22.9,1.9,304,Clear sky
2025-05-27 23:00:00,20.6,8.0,211,Clear sky
2025-05-28 00:00:00,19.2,11.6,222,Clear sky
2025-05-28 01:00:00,19.4,8.8,227,Partly cloudy
2025-05-28 02:00:00,18.5,6.6,311,Mainly clear
2025-05-28 03:00:00,17.3,6.7,357,Clear sky
2025-05-28 04:00:00,15.7,9.8,18,Clear sky
2025-05-28 05:00:00,14.6,9.8,64,Mainly clear
2025-05-28 06:00:00,15.9,12.6,80,Clear sky
2025-05-28 07:00:00,18.7,11.6,68,Partly cloudy
2025-05-28 08:00:00,21.3,9.3,80,Overcast
2025-05-28 09:00:00,24.6,8.8,88,Partly cloudy
2025-05-28 10:00:00,28.6,7.4,93,Overcast
2025-05-28 11:00:00,31.9,4.0,98,Overcast
2025-05-28 12:00:00,34.5,0.6,198,Overcast
2025-05-28 13:00:00,34.9,3.8,245,Overcast
2025-05-28 14:00:00,34.4,8.3,275,Partly cloudy
2025-05-28 15:00:00,33.0,14.1,304,Mainly clear
2025-05-28 16:00:00,31.8,14.2,336,Clear sky
2025-05-28 17:00:00,31.1,9.4,355,Clear sky
2025-05-28 18:00:00,30.3,7.8,328,Clear sky
2025-05-28 19:00:00,27.8,18.8,332,Clear sky
2025-05-28 20:00:00,25.7,17.7,343,Clear sky
2025-05-28 21:00:00,24.0,10.8,11,Clear sky
2025-05-28 22:00:00,23.0,11.3,36,Clear sky
2025-05-28 23:00:00,21.6,10.9,124,Clear sky
2025-05-29 00:00:00,20.3,8.8,94,Clear sky
2025-05-29 01:00:00,18.6,10.5,63,Clear sky
2025-05-29 02:00:00,18.2,22.3,76,Clear sky
2025-05-29 03:00:00,17.6,21.3,65,Clear sky
2025-05-29 04:00:00,16.8,23.7,49,Clear sky
2025-05-29 05:00:00,16.3,20.4,58,Clear sky
2025-05-29 06:00:00,17.2,18.4,78,Clear sky
2025-05-29 07:00:00,19.1,16.3,64,Clear sky
2025-05-29 08:00:00,21.9,14.5,71,Clear sky
2025-05-29 09:00:00,25.1,13.1,72,Clear sky
2025-05-29 10:00:00,29.0,12.6,77,Clear sky
2025-05-29 11:00:00,32.1,12.1,87,Clear sky
2025-05-29 12:00:00,34.0,12.4,104,Clear sky
2025-05-29 13:00:00,34.4,7.3,120,Clear sky
2025-05-29 14:00:00,35.1,5.9,113,Mainly clear
2025-05-29 15:00:00,34.6,6.0,119,Clear sky
2025-05-29 16:00:00,33.6,6.1,118,Mainly clear
2025-05-29 17:00:00,33.0,3.2,153,Mainly clear
2025-05-29 18:00:00,32.5,6.7,289,Mainly clear
2025-05-29 19:00:00,29.9,16.7,333,Clear sky
2025-05-29 20:00:00,27.2,19.8,359,Mainly clear
2025-05-29 21:00:00,25.2,11.9,14,Clear sky
2025-05-29 22:00:00,24.1,10.3,5,Clear sky
2025-05-29 23:00:00,23.7,1.8,191,Clear sky
2025-05-30 00:00:00,21.7,10.3,223,Clear sky
2025-05-30 01:00:00,21.7,3.3,186,Clear sky
2025-05-30 02:00:00,19.8,11.7,69,Clear sky
2025-05-30 03:00:00,18.8,12.2,77,Clear sky
2025-05-30 04:00:00,17.7,23.0,91,Mainly clear
2025-05-30 05:00:00,17.4,21.2,97,Partly cloudy
2025-05-30 06:00:00,18.2,23.1,108,Overcast
2025-05-30 07:00:00,20.6,16.7,83,Overcast
2025-05-30 08:00:00,23.5,14.3,95,Overcast
2025-05-30 09:00:00,26.7,7.6,93,Partly cloudy
2025-05-30 10:00:00,30.7,5.6,86,Partly cloudy
2025-05-30 11:00:00,33.7,4.9,118,Partly cloudy
2025-05-30 12:00:00,35.0,7.8,188,Mainly clear
2025-05-30 13:00:00,34.0,15.2,235,Mainly clear
2025-05-30 14:00:00,34.5,18.2,266,Mainly clear
2025-05-30 15:00:00,33.3,20.9,297,Partly cloudy
2025-05-30 16:00:00,31.2,26.3,298,Overcast
2025-05-30 17:00:00,27.5,20.2,247,Overcast
2025-05-30 18:00:00,29.1,6.4,302,Mainly clear
2025-05-30 19:00:00,28.3,11.1,313,Mainly clear
2025-05-30 20:00:00,26.6,7.1,339,Clear sky
2025-05-30 21:00:00,26.0,1.1,270,Clear sky
2025-05-30 22:00:00,24.0,9.9,170,Clear sky
2025-05-30 23:00:00,22.4,11.9,175,Clear sky
2025-05-31 00:00:00,21.5,9.0,180,Clear sky
2025-05-31 01:00:00,20.5,18.2,78,Clear sky
2025-05-31 02:00:00,20.0,16.9,88,Clear sky
2025-05-31 03:00:00,19.1,17.0,64,Clear sky
2025-05-31 04:00:00,18.3,18.2,76,Clear sky
2025-05-31 05:00:00,17.6,17.8,82,Clear sky
2025-05-31 06:00:00,18.6,16.3,79,Clear sky
2025-05-31 07:00:00,21.0,12.8,70,Clear sky
2025-05-31 08:00:00,24.0,9.4,77,Clear sky
2025-05-31 09:00:00,27.8,7.1,81,Clear sky
2025-05-31 10:00:00,32.1,3.6,87,Clear sky
2025-05-31 11:00:00,35.1,3.3,221,Clear sky
2025-05-31 12:00:00,36.2,8.9,234,Clear sky
2025-05-31 13:00:00,34.0,14.8,257,Mainly clear
2025-05-31 14:00:00,36.0,9.1,261,Mainly clear
2025-05-31 15:00:00,34.7,14.0,271,Partly cloudy
2025-05-31 16:00:00,32.7,18.3,289,Mainly clear
2025-05-31 17:00:00,30.9,25.7,294,Clear sky
2025-05-31 18:00:00,30.1,24.7,293,Clear sky
2025-05-31 19:00:00,29.2,24.6,307,Clear sky
2025-05-31 20:00:00,27.5,21.9,318,Mainly clear
2025-05-31 21:00:00,26.5,12.1,350,Mainly clear
2025-05-31 22:00:00,25.5,10.8,101,Clear sky
2025-05-31 23:00:00,24.3,9.2,129,Clear sky
2025-06-01 00:00:00,23.9,9.8,193,Overcast
2025-06-01 01:00:00,20.9,19.1,112,Overcast
2025-06-01 02:00:00,20.7,17.5,127,Overcast
2025-06-01 03:00:00,20.5,16.0,133,Overcast
2025-06-01 04:00:00,20.5,14.7,121,Overcast
2025-06-01 05:00:00,20.0,11.2,100,Overcast
2025-06-01 06:00:00,20.8,10.0,96,Overcast
2025-06-01 07:00:00,23.1,8.4,83,Overcast
2025-06-01 08:00:00,25.9,2.8,63,Overcast
2025-06-01 09:00:00,28.4,1.7,302,Overcast
2025-06-01 10:00:00,31.3,5.1,266,Overcast
2025-06-01 11:00:00,33.4,11.5,256,Overcast
2025-06-01 12:00:00,33.3,19.1,238,Overcast
2025-06-01 13:00:00,33.6,12.4,220,Overcast
2025-06-01 14:00:00,33.4,18.0,227,Overcast
2025-06-01 15:00:00,31.0,26.5,228,Overcast
2025-06-01 16:00:00,30.8,23.8,234,Overcast
2025-06-01 17:00:00,30.2,25.5,240,Overcast
2025-06-01 18:00:00,30.2,18.2,261,Overcast
2025-06-01 19:00:00,28.7,20.1,316,Overcast
2025-06-01 20:00:00,27.5,14.5,17,Overcast
2025-06-01 21:00:00,25.9,16.7,48,Overcast
2025-06-01 22:00:00,25.2,23.1,69,Overcast
2025-06-01 23:00:00,23.7,23.9,76,Overcast
2025-06-02 00:00:00,23.3,17.9,87,Overcast
2025-06-02 01:00:00,23.5,3.1,350,Overcast
2025-06-02 02:00:00,22.8,8.5,21,Overcast
2025-06-02 03:00:00,22.8,3.3,77,Overcast
2025-06-02 04:00:00,21.3,9.6,56,Overcast
2025-06-02 05:00:00,20.1,13.2,73,Overcast
2025-06-02 06:00:00,21.1,14.3,55,Overcast
2025-06-02 07:00:00,22.8,6.7,63,Overcast
2025-06-02 08:00:00,24.2,5.8,64,Overcast
2025-06-02 09:00:00,26.4,3.0,52,Clear sky
2025-06-02 10:00:00,30.1,1.1,261,Mainly clear
2025-06-02 11:00:00,30.9,6.9,208,Clear sky
2025-06-02 12:00:00,33.4,6.8,222,Clear sky
2025-06-02 13:00:00,30.2,31.7,210,Mainly clear
2025-06-02 14:00:00,31.2,22.1,217,Partly cloudy
2025-06-02 15:00:00,30.0,24.0,229,Partly cloudy
2025-06-02 16:00:00,29.4,24.8,242,Mainly clear
2025-06-02 17:00:00,28.5,23.1,251,Mainly clear
2025-06-02 18:00:00,27.2,26.2,252,Mainly clear
2025-06-02 19:00:00,26.7,21.3,256,Mainly clear
2025-06-02 20:00:00,25.6,15.5,306,Clear sky
2025-06-02 21:00:00,24.0,20.1,30,Mainly clear
2025-06-02 22:00:00,23.8,13.8,69,Clear sky
2025-06-02 23:00:00,22.7,6.3,180,Clear sky
2025-06-03 00:00:00,20.4,18.2,225,Clear sky
2025-06-03 01:00:00,18.8,22.3,225,Clear sky
2025-06-03 02:00:00,18.1,18.7,240,Clear sky
2025-06-03 03:00:00,17.5,17.8,259,Clear sky
2025-06-03 04:00:00,17.2,16.0,273,Mainly clear
2025-06-03 05:00:00,17.0,10.7,262,Mainly clear
2025-06-03 06:00:00,17.9,11.0,269,Clear sky
2025-06-03 07:00:00,17.7,17.7,265,Clear sky
2025-06-03 08:00:00,18.1,22.1,261,Mainly clear
2025-06-03 09:00:00,19.9,18.5,254,Partly cloudy
2025-06-03 10:00:00,21.4,17.1,256,Mainly clear
2025-06-03 11:00:00,22.1,18.2,253,Dense drizzle
2025-06-03 12:00:00,22.0,21.5,239,Slight rain
2025-06-03 13:00:00,21.9,15.0,276,Dense drizzle
2025-06-03 14:00:00,23.4,10.4,270,Overcast
2025-06-03 15:00:00,24.7,17.0,261,Partly cloudy
2025-06-03 16:00:00,22.6,25.8,277,Overcast
2025-06-03 17:00:00,20.9,25.1,278,Overcast
2025-06-03 18:00:00,20.4,23.5,276,Overcast
2025-06-03 19:00:00,20.0,21.7,279,Clear sky
2025-06-03 20:00:00,19.4,18.3,292,Mainly clear
2025-06-03 21:00:00,18.8,18.0,326,Clear sky
2025-06-03 22:00:00,18.1,15.4,318,Clear sky
2025-06-03 23:00:00,17.4,9.7,295,Clear sky
2025-06-04 00:00:00,16.9,9.6,253,Clear sky
2025-06-04 01:00:00,15.4,17.2,255,Clear sky
2025-06-04 02:00:00,14.8,19.4,255,Clear sky
2025-06-04 03:00:00,14.3,17.7,266,Mainly clear
2025-06-04 04:00:00,13.9,16.6,271,Clear sky
2025-06-04 05:00:00,13.5,15.5,271,Clear sky
2025-06-04 06:00:00,14.6,15.2,266,Clear sky
2025-06-04 07:00:00,16.1,13.3,272,Clear sky
2025-06-04 08:00:00,17.9,11.9,269,Clear sky
2025-06-04 09:00:00,20.4,8.9,257,Clear sky
2025-06-04 10:00:00,22.9,10.1,241,Clear sky
2025-06-04 11:00:00,24.4,14.3,237,Clear sky
2025-06-04 12:00:00,24.8,16.4,237,Mainly clear
2025-06-04 13:00:00,25.1,17.2,257,Partly cloudy
2025-06-04 14:00:00,25.6,18.3,255,Overcast
2025-06-04 15:00:00,24.6,22.0,278,Overcast
2025-06-04 16:00:00,23.2,22.5,273,Overcast
2025-06-04 17:00:00,23.1,24.2,262,Overcast
2025-06-04 18:00:00,22.1,25.9,270,Overcast
2025-06-04 19:00:00,21.4,23.0,265,Overcast
2025-06-04 20:00:00,20.2,20.3,276,Overcast
2025-06-04 21:00:00,19.3,20.7,311,Overcast
2025-06-04 22:00:00,18.3,16.8,308,Overcast
2025-06-04 23:00:00,17.5,7.8,296,Overcast
2025-06-05 00:00:00,16.2,9.3,248,Overcast
2025-06-05 01:00:00,16.6,11.5,300,Overcast
2025-06-05 02:00:00,16.1,11.5,318,Partly cloudy
2025-06-05 03:00:00,15.2,10.3,316,Overcast
2025-06-05 04:00:00,14.6,7.8,318,Partly cloudy
2025-06-05 05:00:00,14.3,7.3,332,Mainly clear
2025-06-05 06:00:00,15.7,7.2,342,Partly cloudy
2025-06-05 07:00:00,18.7,1.5,339,Clear sky
2025-06-05 08:00:00,20.7,1.4,230,Clear sky
2025-06-05 09:00:00,22.4,6.6,248,Mainly clear
2025-06-05 10:00:00,24.4,11.0,252,Mainly clear
2025-06-05 11:00:00,26.1,12.8,250,Clear sky
2025-06-05 12:00:00,27.5,12.6,257,Mainly clear
2025-06-05 13:00:00,28.9,11.0,260,Clear sky
2025-06-05 14:00:00,29.2,11.3,256,Clear sky
2025-06-05 15:00:00,29.1,12.4,248,Clear sky
2025-06-05 16:00:00,28.2,15.0,246,Clear sky
2025-06-05 17:00:00,26.8,18.9,261,Clear sky
2025-06-05 18:00:00,25.7,21.6,277,Clear sky
2025-06-05 19:00:00,24.8,20.9,285,Clear sky
2025-06-05 20:00:00,22.6,21.2,298,Clear sky
2025-06-05 21:00:00,21.1,17.6,292,Clear sky
2025-06-05 22:00:00,19.6,16.4,274,Clear sky
2025-06-05 23:00:00,18.6,18.5,257,Clear sky
2025-06-06 00:00:00,17.7,18.4,259,Clear sky
2025-06-06 01:00:00,16.8,19.5,265,Clear sky
2025-06-06 02:00:00,16.2,20.4,261,Mainly clear
2025-06-06 03:00:00,15.5,19.5,267,Clear sky
2025-06-06 04:00:00,14.8,18.7,271,Overcast
2025-06-06 05:00:00,14.6,15.7,271,Mainly clear
2025-06-06 06:00:00,16.1,11.7,272,Partly cloudy
2025-06-06 07:00:00,19.4,8.3,272,Overcast
2025-06-06 08:00:00,22.2,4.2,277,Overcast
2025-06-06 09:00:00,24.6,4.8,257,Overcast
2025-06-06 10:00:00,26.8,9.9,249,Overcast
2025-06-06 11:00:00,28.5,13.2,248,Partly cloudy
2025-06-06 12:00:00,30.0,14.5,253,Clear sky
2025-06-06 13:00:00,31.2,14.1,264,Clear sky
2025-06-06 14:00:00,31.0,16.2,273,Clear sky
2025-06-06 15:00:00,30.3,19.0,274,Clear sky
2025-06-06 16:00:00,29.2,20.0,272,Clear sky
2025-06-06 17:00:00,27.3,23.4,269,Clear sky
2025-06-06 18:00:00,26.0,24.0,266,Clear sky
2025-06-06 19:00:00,25.0,23.4,271,Clear sky
2025-06-06 20:00:00,23.0,25.1,274,Clear sky
2025-06-06 21:00:00,21.8,22.5,270,Clear sky
2025-06-06 22:00:00,20.5,20.9,271,Clear sky
2025-06-06 23:00:00,19.6,21.7,280,Clear sky
2025-06-07 00:00:00,19.0,20.4,282,Clear sky
2025-06-07 01:00:00,17.3,19.4,272,Clear sky
2025-06-07 02:00:00,16.7,17.8,293,Clear sky
2025-06-07 03:00:00,16.1,15.6,311,Clear sky
2025-06-07 04:00:00,15.7,14.7,320,Clear sky
2025-06-07 05:00:00,15.4,11.1,309,Clear sky
2025-06-07 06:00:00,17.5,8.4,315,Clear sky
2025-06-07 07:00:00,20.6,4.0,330,Mainly clear
2025-06-07 08:00:00,23.1,2.3,360,Partly cloudy
2025-06-07 09:00:00,25.8,1.8,246,Partly cloudy
2025-06-07 10:00:00,27.8,9.2,242,Mainly clear
2025-06-07 11:00:00,28.7,17.6,250,Partly cloudy
2025-06-07 12:00:00,29.9,21.0,256,Clear sky
2025-06-07 13:00:00,30.8,19.8,266,Clear sky
2025-06-07 14:00:00,31.3,19.7,276,Clear sky
2025-06-07 15:00:00,31.0,21.1,281,Clear sky
2025-06-07 16:00:00,29.7,24.0,272,Clear sky
2025-06-07 17:00:00,28.1,26.6,265,Clear sky
2025-06-07 18:00:00,26.9,25.3,274,Partly cloudy
2025-06-07 19:00:00,25.8,23.5,278,Partly cloudy
2025-06-07 20:00:00,23.5,23.9,281,Overcast
2025-06-07 21:00:00,22.2,22.2,284,Clear sky
2025-06-07 22:00:00,20.8,21.8,279,Clear sky
2025-06-07 23:00:00,19.9,22.1,284,Clear sky
2025-06-08 00:00:00,18.8,18.5,303,Clear sky
2025-06-08 01:00:00,17.3,13.5,318,Clear sky
2025-06-08 02:00:00,17.0,12.7,322,Clear sky
2025-06-08 03:00:00,17.1,11.1,340,Clear sky
2025-06-08 04:00:00,16.2,10.6,358,Clear sky
2025-06-08 05:00:00,14.4,14.2,27,Clear sky
2025-06-08 06:00:00,16.2,17.1,43,Clear sky
2025-06-08 07:00:00,19.4,10.2,51,Clear sky
2025-06-08 08:00:00,21.9,7.3,70,Clear sky
2025-06-08 09:00:00,25.2,5.6,68,Clear sky
2025-06-08 10:00:00,29.2,2.4,77,Clear sky
2025-06-08 11:00:00,32.1,1.0,211,Clear sky
2025-06-08 12:00:00,33.7,4.7,252,Clear sky
2025-06-08 13:00:00,34.3,11.5,273,Clear sky
2025-06-08 14:00:00,34.0,16.5,280,Clear sky
2025-06-08 15:00:00,33.1,19.9,280,Clear sky
2025-06-08 16:00:00,32.2,21.6,278,Clear sky
2025-06-08 17:00:00,30.3,23.7,281,Clear sky
2025-06-08 18:00:00,29.7,21.8,273,Clear sky
2025-06-08 19:00:00,28.5,22.1,261,Clear sky
2025-06-08 20:00:00,26.2,24.1,263,Clear sky
2025-06-08 21:00:00,24.3,17.3,274,Clear sky
2025-06-08 22:00:00,23.1,15.5,280,Clear sky
2025-06-08 23:00:00,22.8,10.3,292,Clear sky
2025-06-09 00:00:00,22.3,3.2,333,Partly cloudy
2025-06-09 01:00:00,20.5,8.5,29,Overcast
2025-06-09 02:00:00,19.4,14.3,85,Clear sky
2025-06-09 03:00:00,18.3,17.9,100,Clear sky
2025-06-09 04:00:00,18.5,20.7,89,Partly cloudy
2025-06-09 05:00:00,18.9,21.8,81,Overcast
2025-06-09 06:00:00,20.0,23.9,76,Clear sky
2025-06-09 07:00:00,21.8,17.9,75,Clear sky
2025-06-09 08:00:00,24.2,14.4,70,Clear sky
2025-06-09 09:00:00,27.4,11.5,76,Clear sky
2025-06-09 10:00:00,31.2,10.0,84,Clear sky
2025-06-09 11:00:00,34.4,7.0,78,Mainly clear
2025-06-09 12:00:00,37.5,2.0,80,Partly cloudy
2025-06-09 13:00:00,37.4,6.9,139,Overcast
2025-06-09 14:00:00,35.0,13.3,196,Partly cloudy
2025-06-09 15:00:00,34.8,4.7,270,Overcast
2025-06-09 16:00:00,34.5,4.6,252,Overcast
2025-06-09 17:00:00,33.9,12.7,141,Overcast
2025-06-09 18:00:00,33.3,6.3,173,Overcast
2025-06-09 19:00:00,30.4,17.8,121,Overcast
2025-06-09 20:00:00,28.4,17.0,71,Mainly clear
2025-06-09 21:00:00,26.9,15.6,104,Mainly clear
2025-06-09 22:00:00,26.1,11.7,126,Clear sky
2025-06-09 23:00:00,24.6,14.8,119,Mainly clear
2025-06-10 00:00:00,23.7,13.9,96,Overcast
2025-06-10 01:00:00,22.1,21.8,91,Mainly clear
2025-06-10 02:00:00,21.3,18.4,85,Overcast
2025-06-10 03:00:00,20.9,15.7,85,Overcast
2025-06-10 04:00:00,20.3,16.4,90,Partly cloudy
2025-06-10 05:00:00,19.5,15.4,76,Clear sky
2025-06-10 06:00:00,20.5,14.9,62,Clear sky
2025-06-10 07:00:00,23.2,13.8,59,Mainly clear
2025-06-10 08:00:00,25.7,13.7,79,Partly cloudy
2025-06-10 09:00:00,29.0,9.9,89,Overcast
2025-06-10 10:00:00,32.2,3.6,153,Overcast
2025-06-10 11:00:00,30.9,11.6,255,Overcast
2025-06-10 12:00:00,30.3,19.9,252,Overcast
2025-06-10 13:00:00,34.0,2.5,249,Overcast
2025-06-10 14:00:00,34.4,2.4,283,Overcast
2025-06-10 15:00:00,33.7,4.1,157,Light drizzle
2025-06-10 16:00:00,33.0,21.4,136,Overcast
2025-06-10 17:00:00,31.2,31.3,138,Overcast
2025-06-10 18:00:00,30.6,33.5,130,Mainly clear
2025-06-10 19:00:00,30.9,22.3,131,Mainly clear
2025-06-10 20:00:00,29.1,21.1,89,Overcast
2025-06-10 21:00:00,28.0,11.0,69,Overcast
2025-06-10 22:00:00,24.2,35.5,302,Overcast
2025-06-10 23:00:00,25.1,20.8,4,Overcast
2025-06-11 00:00:00,24.9,13.9,41,Overcast
2025-06-11 01:00:00,22.4,26.8,302,Overcast
2025-06-11 02:00:00,20.9,29.8,26,Light drizzle
2025-06-11 03:00:00,22.3,15.4,74,Overcast
2025-06-11 04:00:00,22.0,8.8,199,Overcast
2025-06-11 05:00:00,22.3,6.0,209,Overcast
2025-06-11 06:00:00,22.5,4.4,21,Overcast
2025-06-11 07:00:00,24.7,3.6,200,Overcast
2025-06-11 08:00:00,24.2,8.3,250,Overcast
2025-06-11 09:00:00,24.5,7.8,217,Overcast
2025-06-11 10:00:00,25.5,8.0,198,Overcast
2025-06-11 11:00:00,26.3,13.2,197,Overcast
2025-06-11 12:00:00,27.1,10.1,213,Overcast
2025-06-11 13:00:00,28.4,12.6,256,Light drizzle
2025-06-11 14:00:00,25.7,15.9,254,Light drizzle
2025-06-11 15:00:00,19.9,17.6,278,Heavy rain
2025-06-11 16:00:00,20.9,10.2,262,Light drizzle
2025-06-11 17:00:00,20.9,8.0,236,Moderate drizzle
2025-06-11 18:00:00,22.4,5.6,83,Mainly clear
2025-06-11 19:00:00,21.8,3.7,79,Light drizzle
2025-06-11 20:00:00,21.3,5.0,64,Clear sky
2025-06-11 21:00:00,20.3,14.0,103,Clear sky
2025-06-11 22:00:00,19.5,17.3,105,Clear sky
2025-06-11 23:00:00,19.2,13.7,113,Clear sky
2025-06-12 00:00:00,18.4,11.3,133,Clear sky
2025-06-12 01:00:00,18.9,10.0,198,Clear sky
2025-06-12 02:00:00,17.8,11.7,252,Clear sky
2025-06-12 03:00:00,17.1,22.7,268,Clear sky
2025-06-12 04:00:00,16.4,23.4,267,Clear sky
2025-06-12 05:00:00,16.1,19.2,263,Clear sky
2025-06-12 06:00:00,16.9,15.6,262,Clear sky
2025-06-12 07:00:00,17.8,12.6,266,Clear sky
2025-06-12 08:00:00,19.7,10.1,267,Clear sky
2025-06-12 09:00:00,22.5,7.0,267,Clear sky
2025-06-12 10:00:00,25.6,6.1,267,Clear sky
2025-06-12 11:00:00,27.9,7.7,258,Clear sky
2025-06-12 12:00:00,29.4,9.1,261,Clear sky
2025-06-12 13:00:00,29.5,11.8,264,Clear sky
2025-06-12 14:00:00,29.9,11.0,272,Clear sky
2025-06-12 15:00:00,29.9,7.6,277,Clear sky
2025-06-12 16:00:00,29.4,5.7,288,Clear sky
2025-06-12 17:00:00,28.5,8.2,261,Clear sky
2025-06-12 18:00:00,27.1,12.1,287,Clear sky
2025-06-12 19:00:00,24.5,18.6,324,Clear sky
2025-06-12 20:00:00,22.4,13.4,311,Clear sky
2025-06-12 21:00:00,21.1,16.5,284,Clear sky
2025-06-12 22:00:00,19.8,16.6,296,Clear sky
2025-06-12 23:00:00,18.4,15.0,287,Clear sky
2025-06-13 00:00:00,17.5,14.3,274,Clear sky
2025-06-13 01:00:00,16.2,14.0,257,Overcast
2025-06-13 02:00:00,16.9,6.8,259,Partly cloudy
2025-06-13 03:00:00,16.1,3.5,294,Mainly clear
2025-06-13 04:00:00,15.1,7.5,300,Clear sky
2025-06-13 05:00:00,14.9,8.1,288,Clear sky
2025-06-13 06:00:00,16.1,10.4,270,Mainly clear
2025-06-13 07:00:00,19.6,10.5,254,Partly cloudy
2025-06-13 08:00:00,22.3,5.5,253,Mainly clear
2025-06-13 09:00:00,25.1,2.8,259,Overcast
2025-06-13 10:00:00,28.7,0.3,225,Partly cloudy
2025-06-13 11:00:00,31.1,1.4,293,Partly cloudy
2025-06-13 12:00:00,32.3,4.8,292,Overcast
2025-06-13 13:00:00,32.5,9.0,286,Overcast
2025-06-13 14:00:00,32.3,9.8,283,Overcast
2025-06-13 15:00:00,30.9,9.8,277,Overcast
2025-06-13 16:00:00,31.2,11.9,273,Partly cloudy
2025-06-13 17:00:00,29.7,15.3,273,Partly cloudy
2025-06-13 18:00:00,27.9,20.5,291,Mainly clear
2025-06-13 19:00:00,26.5,20.2,307,Clear sky
2025-06-13 20:00:00,24.3,23.2,277,Mainly clear
2025-06-13 21:00:00,23.2,18.9,288,Overcast
2025-06-13 22:00:00,22.4,14.3,276,Partly cloudy
2025-06-13 23:00:00,22.5,6.7,270,Mainly clear
2025-06-14 00:00:00,20.5,11.3,261,Clear sky
2025-06-14 01:00:00,20.3,8.1,223,Clear sky
2025-06-14 02:00:00,18.6,15.8,262,Clear sky
2025-06-14 03:00:00,18.0,15.9,286,Clear sky
2025-06-14 04:00:00,17.8,10.6,316,Clear sky
