Timestamp,Forecast_Generation_MWh,Forecast_Lower_Bound_MWh,Forecast_Upper_Bound_MWh,Real_Generation(MWh)
2025-01-01 00:00:00,7092.498509601323,2584.5329712892767,12187.37709047714,2949.0
2025-01-01 01:00:00,7063.739751137266,2075.475195781596,11977.168579409556,3222.0
2025-01-01 02:00:00,7806.933918024389,2965.5820829210115,12629.806773934464,3428.0
2025-01-01 03:00:00,8188.330053417858,3318.557808158688,13152.082605497226,3526.0
2025-01-01 04:00:00,7830.879249269434,2888.412611077082,12638.91797350296,3609.0
2025-01-01 05:00:00,7812.18933333814,3120.1845318929154,12844.009928491703,3905.0
2025-01-01 06:00:00,7836.559898338949,2942.9455985354225,12699.730971980298,3898.0
2025-01-01 07:00:00,7837.449282541921,3174.1304952478777,12796.217473991595,3869.0
2025-01-01 08:00:00,7369.524874684895,2559.464938884121,12031.665288024462,4007.0
2025-01-01 09:00:00,7547.580376974036,2633.0042313302083,12161.453750483312,3880.0
2025-01-01 10:00:00,7184.083432962566,1957.891504866612,12136.15558247099,3547.0
2025-01-01 11:00:00,6448.6853951881285,1766.7956169771958,10939.0206018206,3469.0
2025-01-01 12:00:00,6352.808358808243,1734.238268727076,11239.976248967265,3393.0
2025-01-01 13:00:00,6405.946761135268,1834.192022497363,11083.2146617933,3624.0
2025-01-01 14:00:00,6511.539076138183,1648.5618939610647,10972.217599434223,3755.0
2025-01-01 15:00:00,6023.465153219143,975.5863588237826,10994.436289517384,3782.0
2025-01-01 16:00:00,5926.253658482588,817.4193321031037,10481.15932056236,3795.0
2025-01-01 17:00:00,7712.112874685601,3065.292014049653,12841.27899115963,3829.0
2025-01-01 18:00:00,7035.768654709438,2236.428409865196,11558.40474514059,4163.0
2025-01-01 19:00:00,6694.633989620346,1840.313526911747,11604.21843982704,4674.0
2025-01-01 20:00:00,6778.960005207375,2136.9862711324604,11839.853763616611,4835.0
2025-01-01 21:00:00,6870.2237220446295,2358.3416455933225,12077.480030577197,5026.0
2025-01-01 22:00:00,6520.558872596968,1933.098767307867,11399.610362875308,5047.0
2025-01-01 23:00:00,7597.173183485965,2813.101758710132,12632.1498027318,5197.0
2025-01-02 00:00:00,7328.214959056927,2750.21154937532,11644.859108326453,5295.0
2025-01-02 01:00:00,6282.875109338078,1384.0863017218228,11045.453803487686,5399.0
2025-01-02 02:00:00,6282.530910763513,1350.5513678140424,11370.425302244965,5520.0
2025-01-02 03:00:00,5919.711692605236,1151.5416564453487,10557.760484822677,5674.0
2025-01-02 04:00:00,6051.257888240169,1148.4750927283565,10632.245633065431,5625.0
2025-01-02 05:00:00,6137.30024539412,1617.3070463319625,10798.991617550972,5746.0
2025-01-02 06:00:00,6403.235342000705,1474.196040838209,11120.268549517428,5944.0
2025-01-02 07:00:00,7248.709036551955,2567.7070326878597,11941.428067634428,5989.0
2025-01-02 08:00:00,6885.393573330252,2213.622904426011,11772.431102019373,6123.0
2025-01-02 09:00:00,6537.659784494013,1813.907062533433,11195.758584750987,6022.0
2025-01-02 10:00:00,5484.404866404653,483.6967259486122,10353.97539548242,5570.0
2025-01-02 11:00:00,5540.100755581234,854.3051640262539,10183.944882233687,5478.0
2025-01-02 12:00:00,4920.018487043512,204.9018691779148,9822.904426005078,5792.0
2025-01-02 13:00:00,4586.679226015239,0.0,9469.87132214977,6398.0
2025-01-02 14:00:00,4717.700184374731,0.0,9500.77368410638,6736.0
2025-01-02 15:00:00,4036.668015038906,0.0,8739.185832995658,6862.0
2025-01-02 16:00:00,3993.90178234626,0.0,8951.069511916454,6536.0
2025-01-02 17:00:00,5368.599289523588,445.5543331416253,10254.75399855393,6655.0
2025-01-02 18:00:00,6173.686058010889,1779.0798582836087,10734.349079461645,7182.0
2025-01-02 19:00:00,7424.194913231778,2803.471206707953,12237.869582945616,7886.0
2025-01-02 20:00:00,8387.96140343935,3765.323172804044,13100.618988234715,8228.0
2025-01-02 21:00:00,8783.499629750117,3928.943015812637,13690.285696031184,8542.0
2025-01-02 22:00:00,8793.332525219332,4150.14085049493,13239.386214113554,8791.0
2025-01-02 23:00:00,8475.111983207751,3843.202679494178,13405.215480124329,8837.0
2025-01-03 00:00:00,7633.886919306231,3025.7392562850746,12821.726902124192,9084.0
2025-01-03 01:00:00,7605.952435286383,2910.1326439354743,12792.77147941377,9534.0
2025-01-03 02:00:00,7443.814279873181,2554.9283881640868,12397.123815122384,10335.0
2025-01-03 03:00:00,7494.253643335327,2673.4223999792907,12131.701524512491,10417.0
2025-01-03 04:00:00,7352.949487945458,2757.622172747655,12137.160936857328,10580.0
2025-01-03 05:00:00,7439.221561274946,2852.8246509124,12336.853329741083,11219.0
2025-01-03 06:00:00,7539.671376398442,2378.0061843571407,12513.22550331404,11531.0
2025-01-03 07:00:00,7395.865932323162,2640.867762832866,12572.924059713188,11802.0
2025-01-03 08:00:00,6946.296819187203,2460.58119565286,11660.9123729437,12290.0
2025-01-03 09:00:00,6647.465431709989,1933.7857694344527,11354.57762824489,12538.0
2025-01-03 10:00:00,6792.285429715445,2118.789063710028,11473.731416212177,12024.0
2025-01-03 11:00:00,5631.869397434047,398.3858781760978,10261.79134376418,11793.0
2025-01-03 12:00:00,6314.850675317305,1465.448457925904,10913.242034330511,11975.0
2025-01-03 13:00:00,6624.308065983292,2398.520517074764,11351.0765893471,12431.0
2025-01-03 14:00:00,7696.926027752561,2866.9225773205085,12569.046143496167,13091.0
2025-01-03 15:00:00,7982.446409134824,2998.1247586390064,12631.595991889284,12954.0
2025-01-03 16:00:00,8601.992383425986,3758.380360012755,13237.504233020269,12773.0
2025-01-03 17:00:00,8882.172180599635,3927.366753057077,13421.504011287714,13044.0
2025-01-03 18:00:00,9330.224418315873,4321.068134373897,13748.549281531185,13094.0
2025-01-03 19:00:00,9618.21035266527,4691.366095258274,14505.175083843877,13217.0
2025-01-03 20:00:00,9945.969503343416,5137.721451372986,14903.426117011904,13036.0
2025-01-03 21:00:00,9922.59063539788,5067.923704233809,14803.787224514968,13025.0
2025-01-03 22:00:00,10004.761471743408,4952.086360949686,14485.873715246482,13104.0
2025-01-03 23:00:00,9318.616858032769,4683.278005975096,13986.670364236265,12915.0
2025-01-04 00:00:00,8025.741149026277,3130.7826415929594,12689.818960221008,12477.0
2025-01-04 01:00:00,9243.583742688284,3958.879964692516,14001.60289758924,11763.0
2025-01-04 02:00:00,8161.386954531951,3166.46185312484,13100.415762627616,11080.0
2025-01-04 03:00:00,8058.277597414598,3378.8994670530246,12883.8778552462,10595.0
2025-01-04 04:00:00,7543.900080048945,2796.6471606834925,12417.510652379193,10291.0
2025-01-04 05:00:00,6654.244855744819,1576.5871518206409,11334.06416663962,10287.0
