Timestamp,Forecast_Generation_MWh,Forecast_Lower_Bound_MWh,Forecast_Upper_Bound_MWh
2025-08-07 07:00:00,4755.069749092601,0.0,10022.32892188052
2025-08-07 08:00:00,4539.645447138168,0.0,9980.021675912414
2025-08-07 09:00:00,4285.909855900978,0.0,9952.273699682848
2025-08-07 10:00:00,4109.638277026854,0.0,9809.301447307796
2025-08-07 11:00:00,4102.222468335396,0.0,9071.647807379668
2025-08-07 12:00:00,4254.507958590727,0.0,9539.329952644168
2025-08-07 13:00:00,4464.556172933749,0.0,9965.595641852151
2025-08-07 14:00:00,4642.342797555449,0.0,10114.724613461036
2025-08-07 15:00:00,4785.2555541490165,0.0,10580.875080251977
2025-08-07 16:00:00,4970.431914560274,0.0,9982.1306473995
2025-08-07 17:00:00,5399.31412585442,0.0,10940.413777166023
2025-08-07 18:00:00,6431.9215086877075,917.3132330746938,11785.608828824636
2025-08-07 19:00:00,6211.037830691805,732.9995612079618,11631.224395186542
2025-08-07 20:00:00,6173.081405956832,970.7049909632377,11832.093092703857
2025-08-07 21:00:00,6338.819391472532,769.9437967668393,11907.933402414346
2025-08-07 22:00:00,6321.427287315536,1163.5619951546987,11584.666048516608
2025-08-07 23:00:00,6475.802395175901,1268.774303973602,11889.071450607405
2025-08-08 00:00:00,7487.4985550316715,1921.3869174641595,12888.615343347352
2025-08-08 01:00:00,6868.572070960466,1173.1620768125993,11924.851121712172
2025-08-08 02:00:00,6686.30034388091,1528.3940799186691,12267.257852623368
2025-08-08 03:00:00,5708.85368255501,704.1760822148221,11465.282522261063
2025-08-08 04:00:00,5381.268746820857,0.0,10808.206374869866
2025-08-08 05:00:00,5258.098236353599,0.0,10874.76293563331
2025-08-08 06:00:00,5247.980018868253,0.0,11044.655812674368
2025-08-08 07:00:00,5094.32466024156,0.0,10719.00275609731
2025-08-08 08:00:00,4819.982295457469,0.0,10425.017928920788
2025-08-08 09:00:00,4516.52588647925,0.0,9805.016614013655
2025-08-08 10:00:00,4294.8854975145405,0.0,9724.758607701348
2025-08-08 11:00:00,4243.989485340678,0.0,9338.223732402817
2025-08-08 12:00:00,4344.253986084958,0.0,9718.255393975543
2025-08-08 13:00:00,4521.468805353138,0.0,10292.94932998329
2025-08-08 14:00:00,4750.2165824756885,0.0,10610.28460567965
2025-08-08 15:00:00,5198.958858891444,0.0,10487.333969046935
2025-08-08 16:00:00,5196.337590260823,0.0,10682.006480157223
2025-08-08 17:00:00,5366.530665186736,0.0,10659.712614646452
2025-08-08 18:00:00,6066.747190163027,653.5479804450155,11383.25966833499
2025-08-08 19:00:00,6021.063607958919,428.2627587463686,11206.445847438667
2025-08-08 20:00:00,6517.495333231194,1097.0969294451972,11566.492867957024
2025-08-08 21:00:00,6229.369427662705,826.3668936936976,11364.29544603083
2025-08-08 22:00:00,6203.992572821661,1081.7270473193705,11675.263607890953
2025-08-08 23:00:00,5824.485119621483,399.49996530174747,11677.586247240619
2025-08-09 00:00:00,5661.29616511132,629.3035704681967,10965.181585233047
2025-08-09 01:00:00,5483.594039361277,247.763611052907,11006.002134453727
2025-08-09 02:00:00,5215.293336121226,0.0,10420.086408678944
2025-08-09 03:00:00,4924.765430902312,0.0,10849.07899393464
2025-08-09 04:00:00,4716.809081370979,0.0,10237.571821527143
2025-08-09 05:00:00,4526.057862581903,0.0,9792.560703444135
2025-08-09 06:00:00,4374.69269578766,0.0,9700.175539334878
2025-08-09 07:00:00,4358.638513716877,0.0,10145.530375854403
2025-08-09 08:00:00,3977.369165084668,0.0,9232.155750482287
2025-08-09 09:00:00,3620.0494302511615,0.0,9291.562818189825
2025-08-09 10:00:00,3379.891794797576,0.0,8924.984707109892
2025-08-09 11:00:00,3310.4115029036448,0.0,8824.004233355261
2025-08-09 12:00:00,3392.9858279801942,0.0,9051.380701693397
2025-08-09 13:00:00,3552.069957348126,0.0,9062.849351349592
2025-08-09 14:00:00,3689.7073133829917,0.0,9158.94841629587
2025-08-09 15:00:00,3818.913776575897,0.0,9372.429431407643
2025-08-09 16:00:00,4009.7789210430965,0.0,9466.002412507836
2025-08-09 17:00:00,4236.18421944381,0.0,9223.606896015539
2025-08-09 18:00:00,4612.030500615905,0.0,10132.869178956264
2025-08-09 19:00:00,5401.658417216959,257.4846068152141,11097.461890367253
2025-08-09 20:00:00,5226.434735237187,230.3467451730487,10715.203795988475
2025-08-09 21:00:00,5224.308653292612,26.251546841967166,10818.37060728217
2025-08-09 22:00:00,5229.658049617565,0.0,10495.342176494049
2025-08-09 23:00:00,5633.36883870478,0.0,10983.899824880467
2025-08-10 00:00:00,5917.644928822254,457.6488780214366,11599.53245383047
2025-08-10 01:00:00,5710.264316121338,6.336218192922577,11337.900100891138
2025-08-10 02:00:00,4895.870593756369,0.0,10263.30831121012
2025-08-10 03:00:00,4837.42620369256,0.0,10642.683254227206
2025-08-10 04:00:00,5063.105892717162,0.0,10669.381138108023
2025-08-10 05:00:00,4693.321868213889,0.0,10071.214436021253
2025-08-10 06:00:00,4343.269215831657,0.0,9688.394204743783
2025-08-10 07:00:00,4287.670712451736,0.0,10428.338545759605
2025-08-10 08:00:00,3876.0834232281745,0.0,9025.594208218785
2025-08-10 09:00:00,3580.365854673096,0.0,9104.712712208184
2025-08-10 10:00:00,3338.242544211201,0.0,8807.09134212556
2025-08-10 11:00:00,3306.23748488917,0.0,8655.542347585499
2025-08-10 12:00:00,3444.707673537732,0.0,9436.70737398796
2025-08-10 13:00:00,3664.8700506944124,0.0,9136.732949601554
2025-08-10 14:00:00,3869.6034094900606,0.0,9645.484913126298
2025-08-10 15:00:00,4010.66134962895,0.0,9452.651660880992
2025-08-10 16:00:00,4200.033976285678,0.0,9592.411384065163
2025-08-10 17:00:00,4544.005819638832,0.0,9896.676087403363
2025-08-10 18:00:00,5263.3138900132035,122.33880630846927,10337.70576055951
2025-08-10 19:00:00,6343.56895832309,691.5409695104503,12003.424629994968
2025-08-10 20:00:00,6585.576502759677,1480.5294643682757,12097.464883178145
2025-08-10 21:00:00,7149.532900062968,1726.696026511269,12396.620790432045
2025-08-10 22:00:00,7011.321592520459,1481.1590857821532,12551.3330717093
2025-08-10 23:00:00,6746.05644466162,1143.6498142155217,11662.99964573691
2025-08-11 00:00:00,6321.13397563325,1051.1584303202555,11515.1808523811
2025-08-11 01:00:00,5929.766140507433,642.6268662597541,11368.42610041492
2025-08-11 02:00:00,5275.224814719564,266.1222524487229,10791.915411554053
2025-08-11 03:00:00,5150.989268435761,0.0,10490.856241849815
2025-08-11 04:00:00,5346.557636027494,0.0,10854.5357797111
2025-08-11 05:00:00,5024.684504670519,0.0,10658.445115072116
2025-08-11 06:00:00,4726.786644893707,0.0,10265.81763926071
2025-08-11 07:00:00,4495.00623669784,0.0,9891.460741320001
2025-08-11 08:00:00,4138.991943263226,0.0,9613.876789285297
2025-08-11 09:00:00,3855.0630905865282,0.0,9081.75431930793
2025-08-11 10:00:00,3593.479301054388,0.0,9196.639878010797
2025-08-11 11:00:00,3541.1399853868083,0.0,8729.689641313716
2025-08-11 12:00:00,3658.6990258888554,0.0,8901.479903520347
2025-08-11 13:00:00,3854.2804287842505,0.0,9399.530656741836
2025-08-11 14:00:00,4005.4252638141825,0.0,9330.397965779992
2025-08-11 15:00:00,4130.926270183858,0.0,9836.829111106465
2025-08-11 16:00:00,4307.19091027131,0.0,9616.883975706078
2025-08-11 17:00:00,4622.131464807429,0.0,9842.519781998748
