Timestamp,Hour,Actual_Generation_MWh,Forecast_Generation_MWh,Absolute_Error_MWh,Percentage_Error
8/8/2025 20:00,20,5493,4613.7876,879.2124023,16.00605138
8/8/2025 21:00,21,1072,979.0894,92.9105835,8.667032043
8/8/2025 22:00,22,595,533.97534,61.0246582,10.25624508
8/8/2025 23:00,23,561,481.74124,79.25875854,14.12812095
8/9/2025 0:00,0,530,335.59897,194.4010315,36.6794399
8/9/2025 1:00,1,525,358.66507,166.3349304,31.68284389
8/9/2025 2:00,2,524,327.9817,196.0183105,37.40807453
8/9/2025 3:00,3,468,331.4217,136.5783081,29.18339917
8/9/2025 4:00,4,390,341.39026,48.60974121,12.46403621
8/9/2025 5:00,5,327,314.25433,12.7456665,3.897757341
8/9/2025 6:00,6,265,278.15018,13.150177,4.962330944
8/9/2025 7:00,7,318,224.32939,93.67060852,29.4561662
8/9/2025 8:00,8,3471,2049.3335,1421.666504,40.95841267
8/9/2025 9:00,9,11858,6082.102,5775.897949,48.70887122
8/9/2025 10:00,10,18269,11105.109,7163.890625,39.21337033
8/9/2025 11:00,11,20174,13782.244,6391.755859,31.68313601
8/9/2025 12:00,12,20832,14663.39,6168.610352,29.61122481
8/9/2025 13:00,13,20344,15081.343,5262.657227,25.8683505
8/9/2025 14:00,14,20498,15098.215,5399.785156,26.34298544
8/9/2025 15:00,15,19706,14870.682,4835.318359,24.53728996
8/9/2025 16:00,16,20254,13775.364,6478.635742,31.98694452
8/9/2025 17:00,17,20692,12962.861,7729.138672,37.35327021
8/9/2025 18:00,18,18369,11461.495,6907.504883,37.60414221
8/9/2025 19:00,19,13671,8740.682,4930.318359,36.06406524
8/9/2025 20:00,20,5841,3170.609,2670.391113,45.71804679
8/9/2025 21:00,21,1135,783.50824,351.4917603,30.96843703
8/9/2025 22:00,22,718,393.4167,324.583313,45.20658955
8/9/2025 23:00,23,685,418.6017,266.3982849,38.89026057
8/10/2025 0:00,0,647,384.70572,262.294281,40.54007434
8/10/2025 1:00,1,630,390.6654,239.3345947,37.98961821
8/10/2025 2:00,2,620,357.67255,262.3274536,42.31087962
8/10/2025 3:00,3,619,342.18384,276.8161621,44.71989695
8/10/2025 4:00,4,606,323.15585,282.8441467,46.67395161
8/10/2025 5:00,5,507,273.12192,233.8780823,46.12979927
8/10/2025 6:00,6,352,238.75473,113.2452698,32.17195164
8/10/2025 7:00,7,334,203.53514,130.464859,39.06133503
8/10/2025 8:00,8,3483,2106.1553,1376.844727,39.53042568
8/10/2025 9:00,9,11181,7285.439,3895.561035,34.84090006
8/10/2025 10:00,10,15156,12425.111,2730.888672,18.01853175
8/10/2025 11:00,11,15606,14685.3545,920.6455078,5.899304805
8/10/2025 12:00,12,16369,15766.791,602.2089844,3.678960134
8/10/2025 13:00,13,16949,16092.286,856.7138672,5.054657308
8/10/2025 14:00,14,17941,16188.606,1752.393555,9.767535559
8/10/2025 15:00,15,17898,15935.104,1962.896484,10.96712752
8/10/2025 16:00,16,18147,15488.915,2658.084961,14.64751728
8/10/2025 17:00,17,19741,14868.825,4872.174805,24.68048632
8/10/2025 18:00,18,19376,13301.208,6074.791992,31.35214695
8/10/2025 19:00,19,14813,10245.004,4567.996094,30.83775126
8/10/2025 20:00,20,5991,4865.3413,1125.658691,18.78916193
8/10/2025 21:00,21,1053,1056.5858,3.58581543,0.340533279
8/10/2025 22:00,22,646,577.564,68.43597412,10.59380404
8/10/2025 23:00,23,633,555.15955,77.8404541,12.29707016
8/11/2025 0:00,0,624,558.54614,65.45385742,10.48940023
8/11/2025 1:00,1,626,553.4706,72.52941895,11.58616916
8/11/2025 2:00,2,623,522.9642,100.0358276,16.05711519
8/11/2025 3:00,3,618,508.68726,109.3127441,17.6881463
8/11/2025 4:00,4,565,509.37625,55.62374878,9.844911288
8/11/2025 5:00,5,468,447.56854,20.43145752,4.365696051
8/11/2025 6:00,6,381,334.50836,46.49163818,12.20252971
8/11/2025 7:00,7,332,251.87473,80.12527466,24.13411887
8/11/2025 8:00,8,3323,2453.0215,869.9785156,26.18051507
8/11/2025 9:00,9,12072,8612.016,3459.984375,28.66123571
8/11/2025 10:00,10,19736,14310.721,5425.279297,27.48925465
8/11/2025 11:00,11,22500,16356.791,6143.208984,27.30315104
8/11/2025 12:00,12,22412,17169.762,5242.238281,23.39031894
8/11/2025 13:00,13,22779,17406.96,5372.039063,23.58329629
8/11/2025 14:00,14,23153,17433.611,5719.388672,24.7025814
8/11/2025 15:00,15,22622,17234.285,5387.714844,23.81626224
8/11/2025 16:00,16,21923,16677.494,5245.505859,23.92695279
8/11/2025 17:00,17,20100,15719.457,4380.542969,21.79374611
8/11/2025 18:00,18,17713,13827.99,3885.009766,21.93309866
8/11/2025 19:00,19,12693,9875.815,2817.18457,22.19478902
8/11/2025 20:00,20,4940,4300.884,639.1162109,12.93757512
8/11/2025 21:00,21,959,1190.9023,231.9023438,24.18168339
8/11/2025 22:00,22,652,748.8127,96.81268311,14.84857103
8/11/2025 23:00,23,632,640.26184,8.26184082,1.307253294
8/12/2025 0:00,0,620,625.3495,5.349487305,0.862820533
8/12/2025 1:00,1,611,604.6455,6.354492188,1.040015088
8/12/2025 2:00,2,571,580.9842,9.984191895,1.74854499
8/12/2025 3:00,3,421,559.6061,138.6060791,32.92305917
8/12/2025 4:00,4,365,509.84048,144.8404846,39.68232455
8/12/2025 5:00,5,314,409.0823,95.08230591,30.28098914
8/12/2025 6:00,6,132,274.6381,142.638092,108.0591606
8/12/2025 7:00,7,155,260.91,105.9100037,68.32903462
8/12/2025 8:00,8,2775,2177.8599,597.1401367,21.51856349
8/12/2025 9:00,9,10674,8253.466,2420.53418,22.67691755
8/12/2025 10:00,10,17833,13882.186,3950.814453,22.15451384
8/12/2025 11:00,11,20615,16152.024,4462.975586,21.64916607
8/12/2025 12:00,12,22036,17044.006,4991.994141,22.65381258
8/12/2025 13:00,13,22427,17214.357,5212.642578,23.24271003
8/12/2025 14:00,14,21500,17303.82,4196.179688,19.51711483
8/12/2025 15:00,15,20014,16978.104,3035.896484,15.16886422
8/12/2025 16:00,16,17263,16245.938,1017.061523,5.891568809
8/12/2025 17:00,17,14863,15036.673,173.6728516,1.16849123
8/12/2025 18:00,18,12297,12793.796,496.7958984,4.039976404
8/12/2025 19:00,19,7533,8787.926,1254.925781,16.65904396
8/12/2025 20:00,20,2728,3448.9812,720.9812012,26.42892966
8/12/2025 21:00,21,775,999.1514,224.1514282,28.92276493
8/12/2025 22:00,22,634,620.5159,13.48406982,2.126824893
8/12/2025 23:00,23,630,545.4598,84.54022217,13.41908288
8/13/2025 0:00,0,610,449.77643,160.2235718,26.26615931
8/13/2025 1:00,1,573,413.1998,159.8002014,27.88834231
8/13/2025 2:00,2,498,381.20218,116.797821,23.45337772
8/13/2025 3:00,3,368,329.66458,38.3354187,10.41723334
8/13/2025 4:00,4,258,307.19693,49.19692993,19.06857749
8/13/2025 5:00,5,153,237.19745,84.19744873,55.03101224
8/13/2025 6:00,6,94,161.51546,67.51545715,71.82495442
8/13/2025 7:00,7,128,206.60107,78.60107422,61.40708923
8/13/2025 8:00,8,2546,2017.4371,528.5628662,20.76052106
8/13/2025 9:00,9,9820,8131.7534,1688.246582,17.19192039
8/13/2025 10:00,10,16105,13312.232,2792.767578,17.34099707
8/13/2025 11:00,11,18221,15787.53,2433.469727,13.35530282
8/13/2025 12:00,12,20499,16885.592,3613.408203,17.62724134
8/13/2025 13:00,13,21118,16914.836,4203.164063,19.90322977
8/13/2025 14:00,14,20135,17155.059,2979.941406,14.79980833
8/13/2025 15:00,15,18520,16866.314,1653.685547,8.929187618
8/13/2025 16:00,16,16586,16092.622,493.3779297,2.974664957
8/13/2025 17:00,17,14806,14963.018,157.0175781,1.06049965
8/13/2025 18:00,18,13236,12922.523,313.4765625,2.368363271
8/13/2025 19:00,19,10133,9301.053,831.9472656,8.210275986
8/13/2025 20:00,20,4120,3636.0999,483.9001465,11.74514919
8/13/2025 21:00,21,935,988.9015,53.90148926,5.764865161
8/13/2025 22:00,22,669,599.9127,69.08728027,10.32694772
8/13/2025 23:00,23,659,515.2743,143.725708,21.80966738
8/14/2025 0:00,0,645,556.3742,88.62579346,13.74043309
8/14/2025 1:00,1,638,539.7198,98.2802124,15.40442201
8/14/2025 2:00,2,604,524.01416,79.98583984,13.24268872
8/14/2025 3:00,3,579,493.27847,85.7215271,14.80509967
8/14/2025 4:00,4,538,463.62555,74.37445068,13.82424734
8/14/2025 5:00,5,405,390.88257,14.11743164,3.48578559
8/14/2025 6:00,6,269,302.04916,33.04916382,12.2859345
8/14/2025 7:00,7,241,273.25693,32.25692749,13.38461722
8/14/2025 8:00,8,2750,2167.9182,582.0817871,21.16661044
8/14/2025 9:00,9,10580,8550.794,2029.206055,19.17964135
8/14/2025 10:00,10,16833,14484.563,2348.436523,13.95138433
8/14/2025 11:00,11,18745,16538.139,2206.861328,11.77306657
8/14/2025 12:00,12,19394,17356.326,2037.673828,10.50672284
8/14/2025 13:00,13,19972,17664.283,2307.716797,11.55476065
8/14/2025 14:00,14,20258,17726.617,2531.382813,12.49571928
8/14/2025 15:00,15,19932,17578.71,2353.289063,11.80658771
8/14/2025 16:00,16,19337,17057.42,2279.580078,11.78869565
8/14/2025 17:00,17,18111,16201.404,1909.595703,10.54384464
8/14/2025 18:00,18,16126,14503.362,1622.637695,10.06224541
8/14/2025 19:00,19,12326,11082.169,1243.831055,10.09111678
8/14/2025 20:00,20,5110,4221,889,17.39726027
8/14/2025 21:00,21,1034,1152.1345,118.1345215,11.42500208
8/14/2025 22:00,22,742,733.2877,8.712280273,1.174161762
8/14/2025 23:00,23,658,588.519,69.48101807,10.55942524
8/15/2025 0:00,0,641,540.12427,100.8757324,15.73724375
8/15/2025 1:00,1,641,544.328,96.67199707,15.0814348
8/15/2025 2:00,2,640,517.0671,122.9329224,19.20826912
8/15/2025 3:00,3,620,493.56033,126.4396667,20.39349464
8/15/2025 4:00,4,595,455.96423,139.0357666,23.36735573
8/15/2025 5:00,5,538,418.18524,119.8147583,22.27040117
8/15/2025 6:00,6,395,367.54932,27.45068359,6.94954015
8/15/2025 7:00,7,363,268.54724,94.45275879,26.02004374
8/15/2025 8:00,8,3032,2162.2952,869.704834,28.68419637
8/15/2025 9:00,9,11477,7761.7446,3715.255371,32.37131107
8/15/2025 10:00,10,18677,14282.141,4394.859375,23.5308635
8/15/2025 11:00,11,20545,16257.612,4287.387695,20.8682779
8/15/2025 12:00,12,20656,16962.69,3693.310547,17.88008592
8/15/2025 13:00,13,20318,17327.248,2990.751953,14.71971628
8/15/2025 14:00,14,20520,17382.02,3137.980469,15.29230248
8/15/2025 15:00,15,21954,17192.918,4761.082031,21.68662673
8/15/2025 16:00,16,21443,16679.61,4763.390625,22.21419869
8/15/2025 17:00,17,19820,15727.092,4092.908203,20.65039457
8/15/2025 18:00,18,17624,14046.799,3577.201172,20.29732848
8/15/2025 19:00,19,12485,10251.013,2233.987305,17.89337048
8/15/2025 20:00,20,4737,3804.337,932.6630859,19.68889774
8/15/2025 21:00,21,896,1027.3634,131.3634033,14.66109412
8/15/2025 22:00,22,659,621.317,37.6829834,5.718206889
8/15/2025 23:00,23,650,559.00073,90.99926758,13.99988732
8/16/2025 0:00,0,643,463.3172,179.6828003,27.94444795
8/16/2025 1:00,1,640,476.82034,163.179657,25.4968214
8/16/2025 2:00,2,640,434.47244,205.5275574,32.11368084
8/16/2025 3:00,3,637,412.5942,224.4057922,35.22853881
8/16/2025 4:00,4,629,365.52698,263.4730225,41.88760293
8/16/2025 5:00,5,519,300.26666,218.7333374,42.14515172
8/16/2025 6:00,6,382,263.32422,118.6757813,31.06695844
8/16/2025 7:00,7,293,184.74652,108.253479,36.94657986
8/16/2025 8:00,8,2563,2030.9352,532.0648193,20.75945452
8/16/2025 9:00,9,9950,7688.4614,2261.538574,22.7290309
8/16/2025 10:00,10,16667,13989.22,2677.780273,16.06636031
8/16/2025 11:00,11,19438,16057.89,3380.110352,17.38918794
8/16/2025 12:00,12,20574,16820.701,3753.298828,18.24292227
8/16/2025 13:00,13,21315,17132.045,4182.955078,19.6244667
8/16/2025 14:00,14,21465,17263.096,4201.904297,19.57560818
8/16/2025 15:00,15,21403,17097.121,4305.878906,20.11810917
8/16/2025 16:00,16,20725,16407.66,4317.339844,20.83155534
8/16/2025 17:00,17,19235,15732.967,3502.033203,18.20656721
8/16/2025 18:00,18,16420,13544.832,2875.167969,17.51015815
8/16/2025 19:00,19,11217,10298.682,918.3183594,8.186844605
8/16/2025 20:00,20,3765,4266.6436,501.6435547,13.32386599
8/16/2025 21:00,21,813,1077.5106,264.5106201,32.53513163
8/16/2025 22:00,22,677,661.55914,15.44085693,2.280776504
8/16/2025 23:00,23,662,602.59894,59.40106201,8.972970092
8/17/2025 0:00,0,652,574.685,77.31500244,11.85812921
8/17/2025 1:00,1,632,582.3402,49.65979004,7.857561715
8/17/2025 2:00,2,505,552.81537,47.81536865,9.468389832
8/17/2025 3:00,3,389,538.99054,149.9905396,38.55797932
8/17/2025 4:00,4,290,498.8182,208.8182068,72.0062782
8/17/2025 5:00,5,190,419.2154,229.2153931,120.6396806
8/17/2025 6:00,6,122,371.07834,249.0783386,204.1625726
8/17/2025 7:00,7,156,254.23799,98.23799133,62.97307137
8/17/2025 8:00,8,1964,2074.4233,110.4233398,5.622369646
8/17/2025 9:00,9,8071,8077.13,6.129882813,0.075949483
8/17/2025 10:00,10,14680,13886.986,793.0136719,5.40200049
8/17/2025 11:00,11,17745,15925.082,1819.917969,10.25594798
8/17/2025 12:00,12,19457,16480.297,2976.703125,15.29888022
8/17/2025 13:00,13,19916,16620.318,3295.681641,16.54790942
8/17/2025 14:00,14,20096,16743.916,3352.083984,16.68035422
8/17/2025 15:00,15,20220,16471.998,3748.001953,18.53611253
8/17/2025 16:00,16,19598,15866.908,3731.091797,19.0381253
8/17/2025 17:00,17,17217,15221.8,1995.200195,11.58854734
8/17/2025 18:00,18,14412,13286.297,1125.703125,7.810873751
8/17/2025 19:00,19,9641,9798.935,157.9345703,1.638155485
8/17/2025 20:00,20,3986,3956.7834,29.21655273,0.732979246
8/17/2025 21:00,21,1079,1041.981,37.01904297,3.430865891
8/17/2025 22:00,22,617,667.7399,50.7399292,8.22365141
8/17/2025 23:00,23,588,634.7739,46.77392578,7.954749283
8/18/2025 0:00,0,539,569.8217,30.82171631,5.718314714
8/18/2025 1:00,1,466,563.0448,97.0447998,20.82506434
8/18/2025 2:00,2,364,537.33826,173.3382568,47.62040023
8/18/2025 3:00,3,301,508.5551,207.5551147,68.95518762
8/18/2025 4:00,4,294,492.55286,198.5528564,67.53498519
8/18/2025 5:00,5,223,427.7211,204.7210999,91.80318379
8/18/2025 6:00,6,165,344.6015,179.6015015,108.8493948
8/18/2025 7:00,7,172,230.4824,58.48240662,34.0013992
8/18/2025 8:00,8,1928,2017.2125,89.21252441,4.627205623
8/18/2025 9:00,9,7476,7651.9233,175.9233398,2.35317469
8/18/2025 10:00,10,12298,13480.795,1182.794922,9.617782744
8/18/2025 11:00,11,15400,15671.967,271.9667969,1.766018162
8/18/2025 12:00,12,16931,16134.589,796.4111328,4.703863521
8/18/2025 13:00,13,17234,16494.06,739.9394531,4.29348644
8/18/2025 14:00,14,17435,16506.38,928.6191406,5.326178036
8/18/2025 15:00,15,15966,16482.34,516.3398438,3.233996266
8/18/2025 16:00,16,13787,15726.382,1939.381836,14.06674284
8/18/2025 17:00,17,11396,14259.919,2863.918945,25.13091388
8/18/2025 18:00,18,9135,12100.023,2965.023438,32.4578373
8/18/2025 19:00,19,5995,8690.63,2695.629883,44.96463524
8/18/2025 20:00,20,2292,3443.3489,1151.348877,50.23337159
8/18/2025 21:00,21,293,955.8154,662.8154297,226.2168702
8/18/2025 22:00,22,130,608.0134,478.0134277,367.7026367
8/18/2025 23:00,23,98,601.1947,503.1947021,513.4639818
8/19/2025 0:00,0,96,559.8877,463.8876953,483.2163493
8/19/2025 1:00,1,96,540.5378,444.5377808,463.0601883
8/19/2025 2:00,2,96,521.99194,425.9919434,443.7416077
8/19/2025 3:00,3,96,492.05908,396.059082,412.5615438
8/19/2025 4:00,4,96,440.4862,344.4862061,358.839798
8/19/2025 5:00,5,96,324.653,228.6530151,238.1802241
8/19/2025 6:00,6,96,207.21164,111.2116394,115.8454577
8/19/2025 7:00,7,117,198.12994,81.12994385,69.34183235
8/19/2025 8:00,8,1798,1888.7434,90.7434082,5.046908131
8/19/2025 9:00,9,8588,7658.3643,929.6357422,10.82482234
8/19/2025 10:00,10,15895,13600.465,2294.535156,14.43557821
8/19/2025 11:00,11,17649,15958.742,1690.257813,9.577074126
8/19/2025 12:00,12,19119,16449.256,2669.744141,13.9638273
8/19/2025 13:00,13,20119,16668.137,3450.863281,17.15226046
8/19/2025 14:00,14,20015,16678.57,3336.429688,16.6696462
8/19/2025 15:00,15,19340,16612.143,2727.857422,14.10474365
8/19/2025 16:00,16,18873,15875.929,2997.071289,15.88020606
8/19/2025 17:00,17,18525,15024.244,3500.755859,18.89746753
8/19/2025 18:00,18,16036,13118.867,2917.132813,18.19114999
8/19/2025 19:00,19,11043,9369.027,1673.972656,15.15867659
8/19/2025 20:00,20,3873,3354.6082,518.3918457,13.38476235
8/19/2025 21:00,21,794,929.7296,135.7296143,17.09440986
8/19/2025 22:00,22,639,599.8852,39.11480713,6.121253072
8/19/2025 23:00,23,631,582.4758,48.52416992,7.690042777
8/20/2025 0:00,0,595,583.0923,11.90771484,2.001296612
8/20/2025 1:00,1,525,569.3946,44.39459229,8.456112816
8/20/2025 2:00,2,428,532.65796,104.657959,24.45279416
8/20/2025 3:00,3,359,494.1545,135.1545105,37.64749596
8/20/2025 4:00,4,310,428.10184,118.1018372,38.09736683
8/20/2025 5:00,5,309,334.88632,25.88632202,8.377450492
8/20/2025 6:00,6,139,201.14723,62.14723206,44.71023889
8/20/2025 7:00,7,114,189.9451,75.94509888,66.61850779
8/20/2025 8:00,8,1956,1931.0756,24.92443848,1.274255546
8/20/2025 9:00,9,9281,7668.579,1612.420898,17.37335307
8/20/2025 10:00,10,15896,13319.705,2576.294922,16.20719
8/20/2025 11:00,11,17780,15718.295,2061.705078,11.59564161
8/20/2025 12:00,12,18403,16471.354,1931.646484,10.49636736
8/20/2025 13:00,13,18612,16609.264,2002.736328,10.76045738
8/20/2025 14:00,14,18901,16649.19,2251.810547,11.91371116
8/20/2025 15:00,15,18352,16567.924,1784.076172,9.721426394
8/20/2025 16:00,16,17213,15864.722,1348.27832,7.832907223
8/20/2025 17:00,17,16884,14969.544,1914.456055,11.33887737
8/20/2025 18:00,18,15878,13405.716,2472.28418,15.57050119
8/20/2025 19:00,19,11025,9348.663,1676.336914,15.20486997
8/20/2025 20:00,20,3867,3678.6296,188.3703613,4.871227342
8/20/2025 21:00,21,684,1004.9095,320.9094849,46.91659135
8/20/2025 22:00,22,536,678.6298,142.6298218,26.61004138
8/20/2025 23:00,23,532,628.86945,96.8694458,18.20854244
8/21/2025 0:00,0,532,641.28705,109.2870483,20.54267826
8/21/2025 1:00,1,531,651.394,120.3939819,22.67306628
8/21/2025 2:00,2,479,637.9933,158.9932861,33.19275285
8/21/2025 3:00,3,405,613.2468,208.2468262,51.41896943
8/21/2025 4:00,4,376,578.0053,202.0053101,53.7248165
8/21/2025 5:00,5,366,460.54294,94.54293823,25.83140389
8/21/2025 6:00,6,265,279.16977,14.16976929,5.34708275
8/21/2025 7:00,7,210,238.9554,28.95539856,13.78828503
8/21/2025 8:00,8,2115,1977.7913,137.2087402,6.487410886
8/21/2025 9:00,9,9705,7751.598,1953.401855,20.12778831
8/21/2025 10:00,10,16944,13496.219,3447.78125,20.3480952
8/21/2025 11:00,11,19657,15943.949,3713.050781,18.88920375
8/21/2025 12:00,12,20079,16472.008,3606.992188,17.96400313
8/21/2025 13:00,13,20399,16654.271,3744.728516,18.3574122
8/21/2025 14:00,14,21237,16735.607,4501.392578,21.19599086
8/21/2025 15:00,15,20647,16498.723,4148.277344,20.09142899
8/21/2025 16:00,16,19843,16182.396,3660.603516,18.44783307
8/21/2025 17:00,17,19442,15310.143,4131.857422,21.25222416
8/21/2025 18:00,18,18264,13556.633,4707.367188,25.77402096
8/21/2025 19:00,19,12795,9319.345,3475.655273,27.16416783
8/21/2025 20:00,20,4158,3661.6501,496.3498535,11.93722591
8/21/2025 21:00,21,791,987.51514,196.5151367,24.84388581
8/21/2025 22:00,22,607,657.3113,50.3112793,8.288513887
8/21/2025 23:00,23,581,646.88605,65.88604736,11.34011142
8/22/2025 0:00,0,548,621.76373,73.76373291,13.4605352
8/22/2025 1:00,1,521,605.131,84.13098145,16.14798108
8/22/2025 2:00,2,500,584.4647,84.46472168,16.89294434
8/22/2025 3:00,3,497,558.1398,61.13977051,12.30176469
8/22/2025 4:00,4,485,507.88446,22.88446045,4.718445453
8/22/2025 5:00,5,374,401.15652,27.15652466,7.26110285
8/22/2025 6:00,6,226,271.5621,45.56210327,20.16022269
8/22/2025 7:00,7,238,209.10226,28.8977356,12.14190571
8/22/2025 8:00,8,2096,1926.2621,169.737915,8.098182969
8/22/2025 9:00,9,9229,7658.8867,1570.113281,17.01282134
8/22/2025 10:00,10,16425,13415.246,3009.753906,18.3242247
8/22/2025 11:00,11,19338,15638.976,3699.024414,19.12826773
8/22/2025 12:00,12,20514,16204.759,4309.241211,21.00634304
8/22/2025 13:00,13,20102,16519.537,3582.462891,17.82142518
8/22/2025 14:00,14,19947,16544.248,3402.751953,17.05896603
8/22/2025 15:00,15,19371,16281.77,3089.230469,15.94770775
8/22/2025 16:00,16,18985,15763.639,3221.361328,16.96792904
8/22/2025 17:00,17,19312,14686.569,4625.430664,23.95107013
8/22/2025 18:00,18,17766,13089.952,4676.047852,26.3202063
8/22/2025 19:00,19,12273,8246.689,4026.310547,32.8062458
8/22/2025 20:00,20,4231,3037.2705,1193.729492,28.21388542
8/22/2025 21:00,21,759,958.4718,199.4718018,26.2808698
8/22/2025 22:00,22,627,599.00793,27.99206543,4.464444247
8/22/2025 23:00,23,609,578.3633,30.63671875,5.030659893
8/23/2025 0:00,0,604,531.44586,72.55413818,12.01227453
8/23/2025 1:00,1,602,530.72546,71.27453613,11.83962394
8/23/2025 2:00,2,602,496.26773,105.7322693,17.56349988
8/23/2025 3:00,3,596,484.1384,111.8616028,18.7687253
8/23/2025 4:00,4,570,414.94284,155.0571594,27.20301043
8/23/2025 5:00,5,481,306.77573,174.2242737,36.22126272
8/23/2025 6:00,6,244,190.25316,53.74684143,22.02739403
8/23/2025 7:00,7,213,148.62532,64.37467957,30.22285426
8/23/2025 8:00,8,2255,1690.0217,564.9782715,25.0544688
8/23/2025 9:00,9,10167,7279.21,2887.790039,28.40356092
8/23/2025 10:00,10,17803,12906.046,4896.954102,27.5063422
8/23/2025 11:00,11,20658,13966.9375,6691.0625,32.38969164
8/23/2025 12:00,12,21108,14725.333,6382.666992,30.2381419
8/23/2025 13:00,13,20510,14677.072,5832.927734,28.43943313
8/23/2025 14:00,14,19660,14801.253,4858.74707,24.71387116
8/23/2025 15:00,15,20199,14259.985,5939.014648,29.40251819
8/23/2025 16:00,16,20112,13750.787,6361.212891,31.62894238
8/23/2025 17:00,17,20259,13796.788,6462.211914,31.89798072
8/23/2025 18:00,18,18907,13029.463,5877.537109,31.0865664
8/23/2025 19:00,19,13028,7170.4463,5857.553711,44.96126582
8/23/2025 20:00,20,4376,2443.1702,1932.829834,44.16887189
8/23/2025 21:00,21,945,882.3648,62.63519287,6.628062738
8/23/2025 22:00,22,781,573.8407,207.1593018,26.52487859
8/23/2025 23:00,23,760,573.9232,186.0767822,24.48378714
8/24/2025 0:00,0,632,503.52167,128.4783325,20.32885008
8/24/2025 1:00,1,630,506.84558,123.1544189,19.54832047
8/24/2025 2:00,2,566,452.46097,113.539032,20.05989964
8/24/2025 3:00,3,527,402.7958,124.2041931,23.56815809
8/24/2025 4:00,4,520,328.65945,191.3405457,36.79625878
8/24/2025 5:00,5,452,268.34387,183.6561279,40.63188671
8/24/2025 6:00,6,357,176.91286,180.0871429,50.44457786
8/24/2025 7:00,7,252,165.27876,86.72123718,34.41318936
8/24/2025 8:00,8,2196,1369.6194,826.3806152,37.63117556
8/24/2025 9:00,9,9637,6794.43,2842.569824,29.49641822
8/24/2025 10:00,10,14470,12274.647,2195.352539,15.17175217
8/24/2025 11:00,11,16183,13265.957,2917.042969,18.02535357
8/24/2025 12:00,12,16460,14163.011,2296.989258,13.95497726
8/24/2025 13:00,13,16794,14432.985,2361.014648,14.05867958
8/24/2025 14:00,14,17473,14682.722,2790.27832,15.96908556
8/24/2025 15:00,15,16987,13928.4,3058.599609,18.00553134
8/24/2025 16:00,16,16676,13605.5625,3070.4375,18.4123141
8/24/2025 17:00,17,16738,13676.204,3061.795898,18.29248356
8/24/2025 18:00,18,14289,12936.769,1352.231445,9.463443525
8/24/2025 19:00,19,9095,7994.0264,1100.973633,12.10526259
8/24/2025 20:00,20,3103,2382.227,720.7729492,23.22826133
8/24/2025 21:00,21,467,772.3371,305.3370972,65.38267605
8/24/2025 22:00,22,360,522.0383,162.0383301,45.01064724
8/24/2025 23:00,23,355,462.25998,107.2599792,30.21407866
8/25/2025 0:00,0,343,554.74994,211.749939,61.73467608
8/25/2025 1:00,1,320,537.0378,217.0377808,67.82430649
8/25/2025 2:00,2,302,449.45035,147.4503479,48.82461851
8/25/2025 3:00,3,271,406.84738,135.8473816,50.12818509
8/25/2025 4:00,4,214,393.3374,179.3374023,83.80252446
8/25/2025 5:00,5,117,327.99567,210.9956665,180.3381765
8/25/2025 6:00,6,63,199.0842,136.084198,216.0066635
8/25/2025 7:00,7,37,119.6102,82.61019897,223.270808
8/25/2025 8:00,8,969,1363.2605,394.260498,40.6873579
8/25/2025 9:00,9,5615,7022.005,1407.004883,25.05796764
8/25/2025 10:00,10,9952,12409.01,2457.009766,24.68860295
8/25/2025 11:00,11,14406,14372.871,33.12890625,0.22996603
8/25/2025 12:00,12,17870.66667,15926.479,1944.188151,10.87921445
8/25/2025 13:00,13,19063,16374.57,2688.429688,14.10286779
8/25/2025 14:00,14,19845,16423.05,3421.949219,17.24338231
8/25/2025 15:00,15,19985,15671.12,4313.879883,21.58558861
8/25/2025 16:00,16,20292,14983.168,5308.832031,26.16219215
8/25/2025 17:00,17,17345,13494.657,3850.342773,22.19857465
8/25/2025 18:00,18,14604,11400.218,3203.782227,21.93770355
8/25/2025 19:00,19,10001,7967.764,2033.23584,20.33032537
8/25/2025 20:00,20,3085,2676.5955,408.404541,13.23839679
8/25/2025 21:00,21,531,796.11774,265.1177368,49.9280107
8/25/2025 22:00,22,385,521.37244,136.3724365,35.42141208
8/25/2025 23:00,23,370,476.78113,106.7811279,28.85976431
8/26/2025 0:00,0,337,543.1332,206.1331787,61.16711534
8/26/2025 1:00,1,314,517.6224,203.6223755,64.84789028
8/26/2025 2:00,2,248,508.0955,260.0954895,104.8772135
8/26/2025 3:00,3,193,464.99133,271.991333,140.9281518
8/26/2025 4:00,4,184,449.13763,265.1376343,144.0965404
8/26/2025 5:00,5,184,370.83136,186.8313599,101.5387825
8/26/2025 6:00,6,175,198.65808,23.65808105,13.51890346
8/26/2025 7:00,7,146,134.2497,11.75030518,8.04815423
8/26/2025 8:00,8,1542,1335.0107,206.9892578,13.42342787
8/26/2025 9:00,9,7404,6504.299,899.7011719,12.15155554
8/26/2025 10:00,10,14258,12111.314,2146.685547,15.05600748
8/26/2025 11:00,11,17807,12913.491,4893.508789,27.48081535
8/26/2025 12:00,12,19055,13616.213,5438.787109,28.54257208
8/26/2025 13:00,13,19769,13841.328,5927.671875,29.98468246
8/26/2025 14:00,14,19244,13718.521,5525.478516,28.71273392
8/26/2025 15:00,15,19083,13572.26,5510.740234,28.87774582
